66,1057,0.6
66,899,0.6
66,1458,0.4
66,1010,0.6
66,786,0.2
66,970,0.6
66,1311,0.4
66,1312,0.4
66,1421,0.6
66,1548,1
66,82,0.8
66,1034,0.4
66,1812,0.8
66,1817,0.6
66,997,0.6
66,1560,1
66,331,0.2
66,1040,0.4
66,245,0.6
66,87,0.4
66,1709,0.4
66,657,0.8
66,1846,0.4
66,1144,0.2
66,824,0.6
66,429,0.4
66,1048,1
66,634,0.2
66,1506,0.4
66,1008,0.2
66,1445,0.4
66,1649,0.8
66,2250,0.6
66,889,0.8
66,694,0.2
66,1723,0.8
66,1928,0.4
66,698,1
66,1058,0.2
66,1455,0.2
66,720,0.4
66,356,1
66,968,0.8
66,1356,0.6
66,1462,0.6
66,787,0.2
66,1358,0.2
66,788,0.2
66,641,0.2
66,1969,0.4
66,1212,0.6
66,790,0.6
66,490,0.2
66,1327,0.2
66,914,0.6
66,796,0.6
66,1156,0.6
66,1255,0.2
66,798,0.8
66,1549,1
66,1996,0.2
66,1550,1
66,2004,0.6
66,998,0.6
66,32,0.8
66,36,0.6
66,662,0.8
66,627,0.6
66,826,0.8
66,1578,0.6
66,959,0.4
66,423,0.2
66,1893,0.2
66,1257,0.4
66,1641,0.6
66,46,1
66,1597,0.2
66,1184,0.4
66,1520,0.6
66,1602,0.4
66,1354,1
66,776,0.4
66,777,0.2
66,944,0.6
66,712,0.8
66,946,0.6
66,1621,0.4
66,903,0.8
66,904,0.6
66,1536,0.2
66,953,0.4
66,1670,0.2
66,328,0.2
66,535,0.6
66,1419,0.6
66,761,0.4
66,1420,0.8
66,974,0.4
66,1026,1
66,913,0.4
66,976,0.2
66,1028,1
66,1979,0.8
66,1400,1
66,1401,0.4
66,996,0.8
66,332,0.2
66,920,0.4
66,344,0.8
66,187,0.6
66,2015,0.6
66,1491,0.6
66,1131,0.8
66,194,0.4
66,152,1
66,430,1
66,1271,0.6
66,1003,1
66,1049,0.4
66,1633,0.6
66,692,0.2
66,1593,0.4
66,1891,0.6
66,1283,0.8
66,882,0.4
66,883,0.6
66,886,0.6
66,1176,0.6
66,465,0.4
66,467,0.2
66,835,0.8
66,469,0.4
66,1611,1
66,1152,0.4
66,1197,0.8
66,721,0.4
66,1357,0.2
66,906,1
66,19,1
66,648,0.6
66,77,1
66,1975,1
66,794,0.6
66,1483,0.8
66,993,0.6
66,1818,0.8
66,343,0.6
66,922,0.8
66,1001,0.6
66,1125,0.8
66,923,0.4
66,425,0.6
66,1262,0.4
66,1363,0.6
66,2039,1
66,147,0.4
66,431,0.8
66,1272,1
66,669,0.6
66,1503,0.6
66,1866,0.4
66,276,0.6
66,2101,0.8
66,957,0.4
66,1875,0.6
66,960,0.4
66,1881,0.4
66,934,0.6
66,1282,0.6
66,963,0.4
66,1347,0.8
66,1438,0.6
66,528,0.4
66,1642,1
66,1644,0.6
66,1645,0.6
66,1653,0.6
66,1415,0.2
66,479,0.6
66,952,0.6
66,1221,0.4
66,1168,0.4
66,973,0.4
66,1024,0.4
66,769,0.6
66,924,0.4
66,1129,1
66,821,0.2
66,1852,0.4
66,2040,1
66,1270,1
66,1369,1
66,2046,0.8
66,1861,0.4
66,1590,1
66,219,0.2
66,1335,0.4
66,295,0.2
66,1639,0.4
66,935,0.6
66,1350,0.4
66,2177,0.4
66,1443,0.6
66,1521,0.4
66,1534,0.4
66,1612,0.8
66,784,0.2
66,898,1
66,1457,0.4
66,1656,1
66,1155,0.4
66,907,0.6
66,20,0.8
66,551,0.8
66,1259,0.4
66,1261,0.2
66,872,0.2
66,1245,0.6
66,1076,0.4
66,1698,0.2
66,1564,0.4
66,1132,0.6
66,741,0.6
66,1588,0.4
66,928,0.6
66,1589,0.2
66,632,0.6
66,39,1
66,388,0.2
66,1636,0.6
66,961,0.6
66,1434,0.6
66,1890,0.8
66,938,0.4
66,939,0.8
66,1513,0.2
66,1652,0.6
66,533,0.8
66,1606,0.4
66,1920,1
66,897,0.6
66,1417,0.4
66,165,0.6
66,1460,1
66,169,0.2
66,901,0.8
66,1953,0.8
66,1740,0.4
66,905,0.8
66,1067,0.4
66,1468,0.8
66,1200,0.8
66,908,0.4
66,733,0.2
66,1323,0.2
66,374,0.4
66,21,1
66,553,0.8
66,912,0.6
66,1389,0.4
66,1390,0.4
66,982,0.8
66,1992,0.4
66,2014,0.4
66,126,0.2
66,602,1
66,809,0.8
66,617,0.8
66,1849,0.8
66,102,0.2
66,1855,0.6
66,931,0.8
66,435,1
66,438,0.8
66,638,0.2
66,693,0.2
66,1584,0.4
66,2174,1
66,1440,0.2
66,48,0.4
66,1643,1
66,1926,1
66,534,0.8
66,1454,0.2
66,1618,0.4
66,1385,0.2
66,359,0.2
66,1309,0.4
66,1754,1
66,972,0.4
66,643,0.2
66,1321,0.2
66,536,0.6
66,1238,0.6
66,1393,0.4
66,1431,0.4
66,767,0.4
66,768,0.4
66,991,0.6
66,340,0.8
66,925,0.4
66,1497,0.8
66,1128,0.6
66,33,0.6
66,193,0.4
66,819,0.8
66,1711,0.2
66,1274,0.8
66,1869,0.4
66,1583,0.6
66,1591,0.4
66,41,1
66,1894,0.2
66,1276,0.8
66,309,0.6
66,2260,0.8
66,1607,0.4
66,1721,0.6
66,1933,0.6
66,1459,0.6
66,949,0.8
66,1301,0.4
66,734,0.2
66,789,0.6
66,1021,0.6
66,1977,1
66,1981,0.6
66,23,0.8
66,1037,0.4
66,799,0.4
66,915,0.4
66,1280,0.2
66,655,0.8
66,1566,0.6
66,1586,0.2
66,926,0.4
66,1143,0.2
66,1577,0.6
66,1334,1
66,2114,0.4
66,1275,0.8
66,1888,0.8
66,1409,0.2
66,2167,1
66,458,0.4
66,1911,0.6
66,1289,0.2
66,942,0.4
66,1915,0.4
66,57,0.2
66,1608,0.4
66,1619,0.4
66,1154,0.4
66,950,0.6
66,1466,0.8
66,791,0.8
66,1675,0.2
66,1326,0.4
66,81,1
66,793,0.8
66,1023,0.8
66,561,0.4
66,22,1
66,1399,0.8
66,86,0.8
66,1079,0.6
66,424,0.2
66,250,1
66,1002,0.2
66,1171,0.6
66,1631,0.2
66,811,0.6
66,2025,0.2
66,2036,0.2
66,387,0.2
66,743,0.6
66,680,0.6
66,1862,0.4
66,439,0.8
66,1050,0.8
66,932,0.6
66,1005,0.6
66,1507,0.6
66,1882,1
66,300,0.8
66,1594,0.2
66,2166,0.6
66,964,0.4
66,966,0.6
66,1353,0.6
66,1157,0.8
66,1192,0.8
66,782,0.2
66,945,0.6
66,1620,0.4
66,728,0.4
66,785,0.2
66,1463,0.8
66,1465,0.8
66,1069,1
66,1755,1
66,1016,0.6
66,975,0.2
66,1552,0.8
66,1087,0.2
66,336,1
66,185,0.4
66,186,0.6
66,1406,0.4
66,1833,0.8
66,2022,0.2
66,2030,0.6
66,1574,0.4
66,1500,0.6
66,1501,1
66,665,0.4
66,1273,0.8
66,2042,1
66,2097,0.8
66,1637,0.4
66,1592,0.4
66,1376,0.6
66,2142,0.8
66,1895,0.6
66,1897,0.4
66,1378,0.6
66,885,0.4
66,1180,0.8
66,1181,0.8
66,531,0.6
66,1452,0.6
66,895,0.4
66,943,0.4
66,1930,0.4
66,708,0.2
66,715,0.8
66,1735,0.4
66,755,0.6
66,1063,0.6
66,1739,0.8
66,1664,1
66,951,0.6
66,480,0.2
66,1537,0.8
66,1973,0.6
66,911,0.6
66,1481,0.4
66,123,0.2
66,1239,0.2
66,1244,0.8
66,1426,0.6
66,989,0.4
66,1486,0.2
66,775,0.8
66,1815,0.4
66,1279,0.8
66,338,0.4
66,1562,0.6
66,1045,0.2
66,2019,0.8
66,637,0.2
66,1130,0.6
66,1847,0.2
66,272,0.4
66,390,0.4
66,1867,0.4
66,274,0.6
66,1175,0.2
66,42,0.8
66,2159,0.8
66,154,0.6
66,1051,0.4
66,1412,0.2
66,941,0.8
66,1585,0.2
66,1610,1
66,1613,0.8
66,756,0.6
66,1660,1
66,1662,0.8
66,1461,0.6
66,1070,0.2
66,909,0.4
66,1167,0.6
66,1325,0.4
66,1019,0.8
66,1277,0.8
66,1974,1
66,1478,0.6
66,1482,1
66,386,0.2
66,1423,1
66,1169,0.4
66,124,0.2
66,1823,0.6
66,29,0.4
66,341,0.6
66,601,0.8
66,395,0.4
66,1632,0.2
66,1717,0.2
66,1634,0.6
66,1871,0.6
66,1638,0.8
66,1889,0.4
66,1892,0.8
66,456,0.4
66,1410,0.6
66,965,0.6
66,884,0.8
66,783,0.2
66,1416,0.4
66,1418,1
66,850,0.6
66,760,0.4
66,1625,0.2
66,1669,0.2
66,765,0.6
66,1029,1
66,1030,0.6
66,1031,0.8
66,173,0.4
66,1036,0.8
66,1559,0.4
66,1081,0.6
66,1256,0.2
66,995,0.4
66,1134,0.2
66,927,0.6
66,1499,1
66,1329,0.6
66,428,1
66,929,1
66,668,0.8
66,1328,0.2
66,434,1
66,437,0.8
66,40,0.4
66,1375,0.4
66,1883,0.4
66,1411,0.4
66,1896,0.6
66,1512,0.6
66,887,0.8
66,1450,0.4
66,1451,0.6
66,1655,0.4
66,635,0.2
66,1720,0.6
66,1355,0.2
66,896,0.4
66,1453,0.6
66,1383,0.4
66,752,0.4
66,1198,0.4
66,1617,0.4
66,947,0.6
66,357,0.8
66,948,0.4
66,1302,0.8
66,1967,0.2
66,546,0.8
66,1480,0.6
66,956,0.2
66,1260,0.4
66,1392,0.4
66,1033,0.8
66,983,0.4
66,179,0.6
66,24,0.6
66,994,0.6
66,2008,0.6
66,1041,0.8
66,252,0.8
66,1281,0.8
66,604,0.6
66,257,1
66,426,0.6
66,1263,0.8
66,628,0.4
66,832,0.4
66,1635,0.8
66,399,0.8
66,2103,0.8
66,958,0.4
66,2115,0.4
66,1346,0.4
66,1437,0.8
66,301,0.8
66,451,0.2
66,1509,1
66,1159,0.2
66,1595,0.2
66,1442,0.6
66,967,0.6
66,1913,0.2
66,833,0.8
66,780,0.4
66,1609,0.8
66,1196,1
66,1153,0.4
66,157,0.8
66,902,0.8
66,1623,0.8
66,1958,0.4
66,325,0.2
66,1310,0.4
66,221,1
66,1324,0.2
66,225,0.8
66,111,0.8
66,1479,0.6
66,1278,1
66,1071,0.2
66,1075,0.6
66,1791,0.8
66,1814,0.2
66,2001,0.8
66,1402,0.8
66,1039,0.2
66,919,0.6
66,125,0.2
66,1487,0.6
66,2023,0.2
66,810,1
66,486,1
66,1851,0.4
66,1142,0.2
70,1590,0.8
70,153,0.6
70,1612,1
70,1026,0.8
70,19,1
70,761,0.8
70,116,1
70,39,1
70,1282,0.4
70,21,1
70,665,1
70,1305,0.4
70,23,1
70,42,0.4
70,154,0.6
70,1613,0.8
70,22,1
70,41,1
70,1157,1
70,953,1
70,40,0.6
70,155,0.6
70,652,0.6
70,1008,0.6
70,888,1
70,889,1
70,756,0.8
70,1019,1
70,906,0.8
71,746,0.8
71,694,0.2
71,798,1
71,423,0.6
71,102,0.6
71,479,0.8
71,169,0.2
71,326,0.8
71,745,0.8
71,388,0.2
71,731,0.8
71,359,0.4
71,123,0.8
71,57,0.4
71,424,0.4
71,387,0.2
71,881,0.8
71,385,0.4
71,522,0.4
71,386,0.6
71,219,0.8
71,634,0.2
72,1005,1
72,1501,0.8
72,1196,0.8
72,393,0.6
72,1408,0.8
72,488,1
72,1282,0.8
72,583,0.8
72,1665,1
72,954,0.8
72,1276,0.4
72,1280,0.6
72,775,0.4
72,1662,0.6
72,329,0.8
72,1852,0.8
72,1157,0.2
72,226,1
72,798,0.8
72,800,1
72,390,0.6
72,1653,0.8
73,562,0.2
73,21,1
73,39,0.8
73,41,1
75,219,1
75,972,0.8
75,102,1
75,1665,1
75,108,1
75,106,1
75,105,1
75,2293,0.8
75,423,0.2
75,103,1
75,127,1
75,424,1
75,2294,0.6
77,634,0.2
77,423,0.8
77,328,0.8
77,492,0.6
77,388,0.6
77,733,0.6
77,384,0.2
77,102,1
77,638,0.8
77,819,1
77,108,0.6
77,123,0.4
77,390,1
77,386,0.6
77,481,0.6
77,635,0.2
77,445,0.6
77,106,0.8
81,390,1
83,21,1
83,27,0.8
83,22,1
86,832,1
88,533,0.8
88,102,0.6
88,28,0.8
89,125,0.2
89,832,0.8
89,346,0.6
89,634,0.2
89,528,1
89,347,0.8
89,795,0.8
89,794,0.6
89,105,1
89,778,0.8
89,527,1
89,403,0.6
89,480,0.4
89,75,0.6
89,775,0.8
89,123,0.2
89,124,0.6
89,153,1
89,635,0.2
90,102,0.6
90,155,1
92,219,1
92,877,0.2
92,879,0.2
92,106,0.6
92,787,1
92,360,0.8
92,876,0.2
92,694,0.2
92,875,0.2
92,634,0.4
92,423,0.4
92,639,0.4
92,873,0.2
92,878,0.2
92,872,0.2
92,638,0.4
92,388,0.4
92,733,0.4
92,359,0.4
92,102,0.6
92,424,0.6
92,387,0.4
92,858,0.6
92,385,0.4
92,852,0.8
92,386,0.4
92,956,0.4
93,234,0.8
93,529,0.8
93,479,0.8
93,973,0.8
93,32,1
93,747,1
93,245,1
93,975,0.2
93,389,0.8
93,39,1
93,533,0.8
93,534,1
93,41,1
93,250,1
93,395,0.4
93,775,0.8
93,247,0.8
93,929,0.8
93,40,0.8
93,43,0.8
94,832,0.8
94,445,0.8
96,445,1
96,106,1
96,393,0.8
96,423,0.8
97,106,0.6
97,102,0.6
97,390,0.6
97,857,0.4
97,123,0.2
99,871,0.2
99,956,0.8
99,290,0.6
99,972,1
99,984,0.6
99,1001,0.8
99,1002,1
99,832,1
99,986,0.8
99,425,0.8
99,730,0.8
99,973,0.6
99,988,0.6
99,193,0.6
99,733,0.4
99,869,0.6
99,186,0.8
99,373,0.8
99,947,0.2
99,123,0.4
101,40,0.8
101,967,0.4
101,780,0.2
101,123,0.2
101,184,0.8
101,486,0.8
101,746,0.8
101,530,0.4
101,899,1
101,786,0.2
101,82,0.2
101,774,0.8
101,245,0.8
101,529,0.8
101,889,0.8
101,968,0.4
101,788,0.4
101,972,0.2
101,627,1
101,106,0.2
101,787,0.2
101,911,0.8
101,187,0.4
101,928,0.8
101,832,0.6
101,648,1
101,917,0.4
101,669,1
101,276,0.4
101,528,1
101,952,1
101,916,0.2
101,423,0.4
101,521,0.2
101,784,0.2
101,105,0.2
101,479,0.6
101,969,0.6
101,862,0.6
101,252,0.8
101,745,0.8
101,892,0.2
101,553,0.2
101,488,0.8
101,931,0.4
101,961,0.8
101,964,0.8
101,21,1
101,39,0.8
101,533,0.2
101,534,0.8
101,734,0.2
101,789,0.8
101,108,0.2
101,23,0.8
101,915,0.6
101,193,0.4
101,41,0.8
101,527,0.8
101,458,0.4
101,890,0.8
101,103,0.2
101,781,0.2
101,733,0.2
101,81,0.8
101,86,0.8
101,966,0.4
101,57,0.2
101,246,0.8
101,250,1
101,102,0.2
101,531,0.8
101,22,1
101,186,0.8
101,983,0.6
101,242,0.8
101,783,0.2
101,852,0.4
101,765,0.8
101,775,0.4
101,124,0.4
101,153,0.4
101,390,0.4
101,887,0.8
101,104,0.2
101,946,0.8
101,552,0.4
101,386,0.4
101,257,0.8
101,929,1
102,390,0.8
102,635,0.6
102,1002,0.6
102,934,0.6
102,956,1
102,1012,0.6
102,801,0.6
102,346,0.8
102,694,0.2
102,795,0.6
102,832,0.6
102,634,0.2
102,642,0.6
102,484,0.6
102,94,1
102,863,0.6
102,349,0.8
102,488,0.4
102,799,0.8
102,1007,0.8
102,534,1
102,1014,0.6
102,793,0.6
102,36,0.8
102,482,0.6
102,489,0.6
102,481,0.6
102,802,1
102,470,0.6
102,775,0.6
103,219,0.6
103,746,0.6
103,968,0.8
103,956,0.6
103,490,0.6
103,633,0.6
103,465,0.6
103,318,0.6
103,347,0.8
103,106,0.4
103,794,0.6
103,769,0.8
103,65,0.8
103,181,0.6
103,943,0.6
103,949,1
103,329,0.8
103,88,0.8
103,39,0.8
103,108,0.4
103,936,0.8
103,323,0.6
103,86,1
103,531,1
103,102,0.8
103,910,0.8
103,85,0.8
103,920,0.8
104,477,0.6
104,386,0.6
104,808,0.4
104,967,0.2
104,635,0.8
104,853,0.6
104,738,0.4
104,740,1
104,123,0.2
104,125,0.2
104,956,0.6
104,490,0.4
104,914,0.6
104,443,0.6
104,913,0.2
104,692,0.2
104,347,0.6
104,106,0.8
104,346,0.2
104,408,0.2
104,694,0.4
104,492,0.8
104,917,0.4
104,832,0.6
104,634,0.4
104,730,0.2
104,144,0.2
104,423,0.6
104,784,0.6
104,479,0.4
104,602,0.8
104,693,0.2
104,169,0.2
104,329,0.6
104,398,0.6
104,388,0.4
104,499,0.6
104,410,0.4
104,942,0.6
104,734,0.4
104,183,0.4
104,103,1
104,759,0.6
104,733,0.4
104,57,0.4
104,424,0.6
104,637,0.6
104,102,1
104,962,0.6
104,480,0.6
104,858,0.2
104,385,0.4
104,482,0.6
104,958,0.6
104,859,0.4
104,655,0.6
104,852,0.8
104,857,1
104,918,0.4
105,135,1
105,838,1
111,192,0.8
111,168,0.6
111,184,0.8
111,635,0.4
111,356,0.8
111,914,0.6
111,194,0.6
111,911,0.6
111,187,0.6
111,528,0.8
111,532,0.8
111,694,0.6
111,182,0.6
111,188,0.6
111,195,0.8
111,728,0.8
111,181,0.8
111,190,0.6
111,193,1
111,183,0.6
111,185,0.6
111,527,0.8
111,733,0.2
111,250,0.8
111,930,0.6
111,843,0.6
111,909,0.8
111,186,0.6
111,191,0.8
111,531,0.8
111,357,1
112,397,0.4
112,399,1
112,749,0.4
112,470,0.6
112,946,0.8
112,947,0.8
112,852,0.6
112,221,1
112,857,0.4
112,535,0.6
112,225,0.4
112,775,0.8
112,920,0.4
112,390,0.4
112,877,0.2
112,879,0.2
112,780,0.4
112,386,0.4
112,331,0.6
112,657,0.4
112,192,0.4
112,934,0.8
112,967,0.6
112,641,0.4
112,740,0.2
112,123,0.6
112,796,0.8
112,650,0.6
112,245,1
112,125,0.2
112,746,0.6
112,529,0.6
112,635,0.6
112,348,0.6
112,788,0.4
112,953,0.8
112,328,0.4
112,761,0.6
112,586,0.6
112,627,0.6
112,208,0.4
112,876,0.2
112,889,0.6
112,721,0.4
112,968,0.8
112,121,0.8
112,913,0.4
112,914,0.6
112,577,0.4
112,337,0.6
112,32,0.6
112,805,0.6
112,194,0.2
112,431,0.6
112,875,0.2
112,939,1
112,648,0.8
112,911,0.6
112,982,0.8
112,30,0.6
112,346,0.2
112,276,0.6
112,935,0.8
112,154,0.8
112,106,0.4
112,794,0.6
112,769,0.6
112,94,0.4
112,632,0.4
112,832,0.4
112,634,0.6
112,300,0.8
112,938,1
112,532,0.6
112,694,0.6
112,969,0.6
112,950,0.8
112,730,0.6
112,639,0.2
112,374,0.6
112,863,0.4
112,912,0.6
112,562,1
112,764,0.6
112,873,0.2
112,188,0.2
112,126,0.6
112,252,0.8
112,610,0.6
112,617,0.4
112,195,0.2
112,435,0.6
112,745,0.6
112,438,1
112,878,0.2
112,940,0.6
112,728,0.8
112,731,0.4
112,536,0.6
112,872,0.2
112,979,0.6
112,33,0.4
112,931,0.4
112,638,0.2
112,693,0.4
112,964,0.6
112,309,0.4
112,943,0.4
112,169,0.2
112,488,0.8
112,388,0.2
112,933,0.8
112,359,0.2
112,68,0.4
112,560,1
112,658,0.8
112,137,0.6
112,932,0.8
112,458,0.8
112,534,0.8
112,81,1
112,193,0.4
112,665,0.4
112,936,0.8
112,966,0.6
112,881,0.4
112,886,0.4
112,844,0.8
112,323,0.4
112,86,0.6
112,247,0.6
112,663,0.6
112,527,0.6
112,941,0.8
112,636,0.2
112,29,0.6
112,580,0.8
112,637,0.2
112,673,0.4
112,456,0.6
112,850,0.8
112,58,0.4
112,760,0.6
112,970,0.6
112,480,0.4
112,173,0.4
112,242,0.6
112,191,0.2
112,660,0.4
112,927,0.8
112,102,0.6
112,937,0.6
112,747,0.6
112,531,0.8
112,220,0.4
112,765,0.6
112,179,0.6
112,604,0.6
113,531,0.8
113,740,0.8
113,956,1
113,329,1
113,39,1
113,102,0.8
114,969,0.6
114,562,0.2
114,21,1
115,43,0.8
115,918,1
115,944,1
115,946,0.8
115,947,1
115,920,0.6
115,921,0.8
115,812,0.8
115,897,0.6
115,901,0.8
115,968,0.4
115,914,0.6
115,492,1
115,975,0.4
115,832,0.8
115,912,0.8
115,931,0.8
115,945,0.8
115,966,0.6
115,886,0.8
115,844,1
115,880,0.2
116,357,1
116,561,0.6
116,563,1
116,470,1
116,477,1
116,221,1
116,808,0.6
116,877,0.2
116,310,1
116,606,1
116,287,0.6
116,753,1
116,737,0.8
116,467,0.2
116,262,0.2
116,681,0.8
116,305,1
116,748,0.8
116,750,1
116,991,0.8
116,408,0.6
116,347,0.8
116,911,1
116,914,0.6
116,346,0.8
116,769,1
116,419,0.8
116,423,0.4
116,694,0.4
116,784,0.8
116,350,0.8
116,354,1
116,764,0.4
116,873,0.2
116,767,0.8
116,485,0.8
116,688,0.8
116,562,1
116,565,1
116,771,0.6
116,811,0.8
116,931,1
116,890,0.8
116,355,0.8
116,869,1
116,560,1
116,353,0.6
116,567,0.6
116,570,0.8
116,274,0.8
116,42,1
116,304,0.8
116,636,0.2
116,28,1
116,186,0.8
116,637,0.2
116,418,1
116,880,0.4
116,709,0.8
119,531,1
119,687,0.6
119,348,0.8
119,953,0.6
119,154,0.8
119,105,0.6
119,346,0.8
119,181,1
119,685,0.6
119,272,0.8
119,1011,1
119,976,0.6
120,996,0.6
120,1003,0.8
120,775,1
120,32,1
120,911,1
120,1008,0.6
120,789,0.8
120,1007,1
120,932,0.8
120,997,0.6
120,1010,0.6
120,29,0.8
122,487,1
122,824,0.4
122,219,1
122,531,0.4
122,490,1
122,956,0.2
122,914,0.6
122,492,1
122,831,0.4
122,479,1
122,346,1
122,822,0.4
123,747,0.4
123,220,0.4
123,649,0.2
123,852,0.6
123,581,0.2
123,879,0.2
123,320,0.6
123,729,0.2
123,386,0.4
123,775,1
123,487,1
123,877,0.2
123,46,0.4
123,967,0.2
123,356,0.2
123,360,0.2
123,123,0.4
123,564,0.2
123,125,0.2
123,925,0.2
123,746,0.8
123,635,0.8
123,906,0.2
123,328,0.4
123,77,1
123,740,0.4
123,876,0.2
123,692,0.2
123,490,0.4
123,577,0.2
123,875,0.2
123,646,0.2
123,384,1
123,956,0.8
123,231,0.4
123,634,0.2
123,730,0.2
123,639,0.6
123,199,0.8
123,423,0.2
123,878,0.2
123,694,0.2
123,717,0.2
123,479,0.8
123,873,1
123,485,1
123,638,1
123,693,0.2
123,533,0.4
123,169,0.2
123,488,1
123,680,0.2
123,388,0.4
123,942,1
123,476,0.6
123,359,0.2
123,329,0.4
123,888,0.2
123,948,1
123,644,0.2
123,193,0.2
123,387,0.4
123,1004,0.6
123,323,0.6
123,325,0.8
123,732,0.6
123,733,0.6
123,86,0.6
123,424,0.2
123,250,0.2
123,601,0.6
123,385,0.4
123,481,0.2
123,482,0.6
123,718,0.2
123,327,0.6
123,480,0.4
123,859,0.2
123,242,0.2
123,124,0.4
123,594,0.2
124,302,0.8
124,775,1
124,305,1
124,832,1
124,304,1
124,303,0.8
126,961,0.8
126,927,0.8
127,480,0.8
127,976,0.8
127,102,0.6
127,870,1
127,455,0.8
127,123,0.6
127,775,0.8
127,746,0.8
127,632,0.8
127,911,0.8
127,975,0.6
127,914,0.6
127,492,0.8
127,819,1
127,745,0.4
127,1008,0.6
127,27,0.8
127,346,0.6
127,628,1
127,694,0.4
127,479,0.8
127,488,0.8
127,931,1
127,42,0.8
127,733,0.6
127,28,0.6
127,482,0.6
129,1002,0.6
129,123,0.6
129,388,0.6
130,927,1
130,956,0.6
130,975,0.4
130,1000,0.6
136,327,0.4
136,765,0.6
136,604,0.6
136,257,0.8
136,220,0.6
136,225,1
136,97,0.6
136,390,0.2
136,947,0.8
136,221,0.6
136,102,0.6
136,531,0.4
136,972,0.8
136,579,0.4
136,1002,0.6
136,606,1
136,967,0.6
136,922,0.6
136,44,0.6
136,635,0.2
136,328,0.6
136,805,0.6
136,326,0.4
136,973,0.6
136,123,0.2
136,956,0.6
136,231,0.6
136,228,0.4
136,602,0.8
136,817,0.6
136,634,0.2
136,784,0.2
136,728,0.4
136,639,0.2
136,731,0.6
136,226,0.6
136,181,0.6
136,832,0.8
136,1008,0.8
136,873,0.2
136,346,0.6
136,638,0.2
136,423,0.4
136,694,0.4
136,169,0.2
136,734,0.2
136,595,0.6
136,945,0.6
136,522,0.2
136,881,0.4
136,57,0.4
136,813,0.6
136,323,0.6
136,325,0.6
136,732,0.6
136,86,0.8
136,760,0.6
136,970,0.6
136,733,0.2
136,424,0.2
136,998,0.8
136,655,0.6
137,990,0.8
137,220,0.8
137,102,0.8
137,1002,0.6
138,742,0.6
138,874,0.2
138,929,0.8
138,153,1
138,301,0.8
138,880,0.2
138,835,0.8
138,726,0.4
138,733,0.2
138,244,0.4
138,998,0.6
138,927,0.4
138,670,0.8
138,475,0.2
138,535,0.8
138,232,0.6
138,996,0.8
138,257,0.8
138,486,1
138,1003,0.8
138,530,0.8
138,470,0.8
138,899,1
138,1013,0.4
138,1001,0.8
138,192,0.8
138,332,1
138,245,0.8
138,464,0.8
138,531,0.6
138,1012,0.4
138,1002,0.6
138,925,0.4
138,928,0.4
138,672,0.8
138,467,0.2
